CMDLINE /home/damola/.local/share/virtualenvs/xetra_stock-QF-Scl8i/bin/python run.py /home/damola/Documents/ETL_Pipeline/xetra_stock/configs/xetra_report_config.yml
MEM 154.492188 1724174107.0077
MEM 154.492188 1724174107.1085
MEM 154.492188 1724174107.2094
MEM 154.492188 1724174107.3103
MEM 154.492188 1724174107.4112
MEM 154.492188 1724174107.5120
MEM 154.492188 1724174107.6129
MEM 154.492188 1724174107.7138
MEM 154.492188 1724174107.8147
MEM 154.492188 1724174107.9155
MEM 154.617188 1724174108.0162
MEM 154.617188 1724174108.1170
MEM 154.617188 1724174108.2180
MEM 154.617188 1724174108.3189
MEM 154.742188 1724174108.4197
MEM 154.742188 1724174108.5205
MEM 154.742188 1724174108.6213
MEM 154.742188 1724174108.7221
MEM 154.742188 1724174108.8229
MEM 154.742188 1724174108.9237
MEM 154.742188 1724174109.0244
MEM 154.742188 1724174109.1252
MEM 154.742188 1724174109.2261
MEM 154.742188 1724174109.3270
MEM 154.742188 1724174109.4279
MEM 154.742188 1724174109.5287
MEM 154.742188 1724174109.6295
MEM 154.742188 1724174109.7305
MEM 154.742188 1724174109.8314
MEM 154.742188 1724174109.9323
MEM 154.742188 1724174110.0332
MEM 154.742188 1724174110.1341
MEM 154.742188 1724174110.2350
MEM 154.742188 1724174110.3360
MEM 154.742188 1724174110.4369
MEM 154.742188 1724174110.5379
MEM 154.742188 1724174110.6389
MEM 154.742188 1724174110.7399
MEM 154.742188 1724174110.8407
MEM 154.742188 1724174110.9417
MEM 154.742188 1724174111.0427
MEM 154.742188 1724174111.1435
MEM 154.742188 1724174111.2443
MEM 154.742188 1724174111.3450
MEM 154.742188 1724174111.4458
MEM 154.742188 1724174111.5466
MEM 154.742188 1724174111.6474
MEM 155.867188 1724174111.7481
MEM 156.242188 1724174111.8490
MEM 156.367188 1724174111.9497
MEM 156.492188 1724174112.0505
MEM 156.492188 1724174112.1513
MEM 156.574219 1724174112.2521
MEM 156.574219 1724174112.3530
MEM 156.574219 1724174112.4539
MEM 156.574219 1724174112.5548
MEM 156.574219 1724174112.6557
MEM 156.574219 1724174112.7564
MEM 156.574219 1724174112.8574
MEM 156.574219 1724174112.9583
MEM 156.574219 1724174113.0591
MEM 156.574219 1724174113.1599
MEM 156.574219 1724174113.2607
MEM 156.574219 1724174113.3615
MEM 156.574219 1724174113.4624
MEM 156.574219 1724174113.5635
MEM 156.574219 1724174113.6643
MEM 156.574219 1724174113.7652
MEM 156.574219 1724174113.8660
MEM 156.574219 1724174113.9668
MEM 156.574219 1724174114.0676
MEM 156.574219 1724174114.1684
MEM 156.574219 1724174114.2692
MEM 156.574219 1724174114.3700
MEM 156.574219 1724174114.4710
MEM 156.574219 1724174114.5717
MEM 156.574219 1724174114.6725
MEM 156.574219 1724174114.7732
MEM 156.574219 1724174114.8741
MEM 156.574219 1724174114.9751
MEM 156.574219 1724174115.0758
MEM 156.574219 1724174115.1766
MEM 156.574219 1724174115.2774
MEM 156.574219 1724174115.3783
MEM 156.574219 1724174115.4792
MEM 156.574219 1724174115.5800
MEM 156.574219 1724174115.6807
MEM 156.574219 1724174115.7815
MEM 156.574219 1724174115.8822
MEM 156.574219 1724174115.9834
MEM 156.574219 1724174116.0842
MEM 156.574219 1724174116.1850
MEM 156.574219 1724174116.2859
MEM 156.574219 1724174116.3867
MEM 156.574219 1724174116.4877
MEM 156.574219 1724174116.5884
MEM 156.574219 1724174116.6892
MEM 156.574219 1724174116.7900
MEM 156.574219 1724174116.8907
MEM 156.574219 1724174116.9918
MEM 156.574219 1724174117.0926
MEM 156.574219 1724174117.1934
MEM 156.574219 1724174117.2944
MEM 156.574219 1724174117.3952
MEM 156.574219 1724174117.4960
MEM 156.574219 1724174117.5967
MEM 156.574219 1724174117.6975
MEM 156.574219 1724174117.7983
MEM 156.574219 1724174117.8991
MEM 156.574219 1724174117.9999
MEM 156.574219 1724174118.1006
MEM 156.574219 1724174118.2014
MEM 156.574219 1724174118.3023
MEM 156.574219 1724174118.4031
MEM 156.574219 1724174118.5038
MEM 156.574219 1724174118.6046
MEM 156.574219 1724174118.7054
MEM 156.574219 1724174118.8062
MEM 156.574219 1724174118.9071
MEM 156.574219 1724174119.0079
MEM 156.574219 1724174119.1087
MEM 156.574219 1724174119.2095
MEM 156.574219 1724174119.3103
MEM 156.574219 1724174119.4111
MEM 156.574219 1724174119.5119
MEM 156.574219 1724174119.6127
MEM 156.574219 1724174119.7135
MEM 156.574219 1724174119.8143
MEM 156.574219 1724174119.9150
MEM 156.574219 1724174120.0158
MEM 156.574219 1724174120.1166
MEM 156.574219 1724174120.2174
MEM 156.574219 1724174120.3181
MEM 156.574219 1724174120.4191
MEM 156.574219 1724174120.5199
MEM 156.574219 1724174120.6206
MEM 156.574219 1724174120.7214
MEM 156.574219 1724174120.8222
MEM 156.574219 1724174120.9232
MEM 156.574219 1724174121.0240
MEM 156.574219 1724174121.1248
MEM 156.574219 1724174121.2256
MEM 156.574219 1724174121.3265
MEM 156.574219 1724174121.4273
MEM 156.574219 1724174121.5281
MEM 156.574219 1724174121.6289
MEM 156.574219 1724174121.7297
MEM 156.574219 1724174121.8305
MEM 156.574219 1724174121.9313
MEM 156.574219 1724174122.0321
MEM 156.574219 1724174122.1329
MEM 156.574219 1724174122.2339
MEM 156.574219 1724174122.3348
MEM 156.574219 1724174122.4357
MEM 156.574219 1724174122.5368
MEM 156.574219 1724174122.6378
MEM 156.574219 1724174122.7389
MEM 156.574219 1724174122.8400
MEM 156.574219 1724174122.9409
MEM 156.574219 1724174123.0417
MEM 156.574219 1724174123.1425
MEM 156.574219 1724174123.2435
MEM 156.574219 1724174123.3444
MEM 156.574219 1724174123.4454
MEM 156.574219 1724174123.5464
MEM 156.574219 1724174123.6474
MEM 156.574219 1724174123.7485
MEM 156.574219 1724174123.8493
MEM 156.574219 1724174123.9501
MEM 156.574219 1724174124.0511
MEM 156.574219 1724174124.1519
MEM 156.574219 1724174124.2527
MEM 156.574219 1724174124.3537
MEM 156.574219 1724174124.4548
MEM 156.574219 1724174124.5560
MEM 156.574219 1724174124.6570
MEM 156.574219 1724174124.7579
MEM 156.574219 1724174124.8591
MEM 156.574219 1724174124.9599
MEM 156.574219 1724174125.0607
MEM 156.574219 1724174125.1616
MEM 156.574219 1724174125.2625
MEM 156.574219 1724174125.3634
MEM 156.574219 1724174125.4643
MEM 156.574219 1724174125.5653
MEM 156.574219 1724174125.6661
MEM 156.574219 1724174125.7671
MEM 156.574219 1724174125.8681
MEM 156.574219 1724174125.9691
MEM 156.574219 1724174126.0700
MEM 156.574219 1724174126.1710
MEM 156.574219 1724174126.2717
MEM 156.574219 1724174126.3726
MEM 156.574219 1724174126.4733
MEM 156.574219 1724174126.5745
MEM 156.574219 1724174126.6754
MEM 156.574219 1724174126.7762
MEM 156.574219 1724174126.8770
MEM 156.574219 1724174126.9779
MEM 156.574219 1724174127.0787
MEM 156.574219 1724174127.1797
MEM 156.574219 1724174127.2806
MEM 156.574219 1724174127.3816
MEM 156.574219 1724174127.4826
MEM 156.574219 1724174127.5838
MEM 156.574219 1724174127.6846
MEM 156.574219 1724174127.7856
MEM 156.574219 1724174127.8864
MEM 156.574219 1724174127.9873
MEM 156.574219 1724174128.0881
MEM 156.574219 1724174128.1890
MEM 156.574219 1724174128.2898
MEM 156.574219 1724174128.3908
MEM 156.574219 1724174128.4917
MEM 156.574219 1724174128.5926
MEM 156.574219 1724174128.6934
MEM 156.574219 1724174128.7944
MEM 156.574219 1724174128.8956
MEM 156.574219 1724174128.9965
MEM 156.574219 1724174129.0975
MEM 156.574219 1724174129.1984
MEM 156.574219 1724174129.2993
MEM 156.574219 1724174129.4004
MEM 156.574219 1724174129.5014
MEM 156.574219 1724174129.6025
MEM 156.574219 1724174129.7036
MEM 156.574219 1724174129.8045
MEM 156.574219 1724174129.9053
MEM 156.574219 1724174130.0062
MEM 156.574219 1724174130.1071
MEM 156.574219 1724174130.2078
MEM 156.574219 1724174130.3087
MEM 156.574219 1724174130.4096
MEM 156.574219 1724174130.5105
MEM 156.574219 1724174130.6114
MEM 156.574219 1724174130.7124
MEM 156.574219 1724174130.8133
MEM 156.574219 1724174130.9143
MEM 156.574219 1724174131.0154
MEM 156.574219 1724174131.1162
MEM 156.574219 1724174131.2170
MEM 156.574219 1724174131.3180
MEM 156.574219 1724174131.4188
MEM 156.574219 1724174131.5199
MEM 156.574219 1724174131.6208
MEM 156.574219 1724174131.7217
MEM 156.574219 1724174131.8227
MEM 156.574219 1724174131.9238
MEM 156.574219 1724174132.0246
MEM 156.574219 1724174132.1254
MEM 156.574219 1724174132.2264
MEM 156.574219 1724174132.3272
MEM 156.574219 1724174132.4282
MEM 156.574219 1724174132.5290
MEM 156.574219 1724174132.6298
MEM 156.574219 1724174132.7306
MEM 156.574219 1724174132.8315
MEM 156.574219 1724174132.9322
MEM 156.574219 1724174133.0332
MEM 156.574219 1724174133.1343
MEM 156.574219 1724174133.2352
MEM 156.574219 1724174133.3362
MEM 156.574219 1724174133.4372
MEM 156.574219 1724174133.5383
MEM 156.574219 1724174133.6393
MEM 156.574219 1724174133.7401
MEM 156.574219 1724174133.8409
MEM 156.574219 1724174133.9418
MEM 156.574219 1724174134.0430
MEM 156.574219 1724174134.1440
MEM 156.574219 1724174134.2447
MEM 156.574219 1724174134.3457
MEM 156.574219 1724174134.4468
MEM 156.574219 1724174134.5477
MEM 156.574219 1724174134.6486
MEM 156.574219 1724174134.7494
MEM 156.574219 1724174134.8502
MEM 156.574219 1724174134.9512
MEM 156.574219 1724174135.0523
MEM 156.574219 1724174135.1531
MEM 156.574219 1724174135.2540
MEM 156.574219 1724174135.3552
MEM 156.574219 1724174135.4561
MEM 156.574219 1724174135.5571
MEM 156.574219 1724174135.6581
MEM 156.574219 1724174135.7591
MEM 156.574219 1724174135.8600
MEM 156.574219 1724174135.9612
MEM 156.574219 1724174136.0634
MEM 156.574219 1724174136.1642
MEM 156.574219 1724174136.2650
MEM 156.574219 1724174136.3658
MEM 156.574219 1724174136.4666
MEM 156.574219 1724174136.5674
MEM 156.574219 1724174136.6682
MEM 156.574219 1724174136.7690
MEM 156.574219 1724174136.8698
MEM 156.574219 1724174136.9707
MEM 156.574219 1724174137.0715
MEM 156.574219 1724174137.1723
MEM 156.574219 1724174137.2731
MEM 156.574219 1724174137.3739
MEM 156.574219 1724174137.4746
MEM 156.574219 1724174137.5757
MEM 156.574219 1724174137.6766
MEM 156.574219 1724174137.7773
MEM 156.574219 1724174137.8781
MEM 156.574219 1724174137.9789
MEM 156.574219 1724174138.0798
MEM 156.574219 1724174138.1806
MEM 156.574219 1724174138.2813
MEM 156.574219 1724174138.3821
MEM 156.574219 1724174138.4828
MEM 156.574219 1724174138.5837
MEM 156.574219 1724174138.6845
MEM 156.574219 1724174138.7852
MEM 156.574219 1724174138.8860
MEM 156.574219 1724174138.9868
MEM 156.574219 1724174139.0877
MEM 156.574219 1724174139.1884
MEM 156.574219 1724174139.2891
MEM 156.574219 1724174139.3900
MEM 156.574219 1724174139.4908
MEM 156.574219 1724174139.5929
MEM 156.574219 1724174139.6936
MEM 156.574219 1724174139.7945
MEM 156.574219 1724174139.8953
MEM 156.574219 1724174139.9961
MEM 156.574219 1724174140.0969
MEM 156.574219 1724174140.1976
MEM 156.574219 1724174140.2986
MEM 156.574219 1724174140.3996
MEM 156.574219 1724174140.5003
MEM 156.574219 1724174140.6011
MEM 156.574219 1724174140.7019
MEM 156.574219 1724174140.8027
MEM 156.574219 1724174140.9036
MEM 156.574219 1724174141.0045
MEM 156.574219 1724174141.1055
MEM 156.574219 1724174141.2063
MEM 156.574219 1724174141.3071
MEM 156.574219 1724174141.4078
MEM 156.574219 1724174141.5086
MEM 156.574219 1724174141.6096
MEM 156.574219 1724174141.7104
MEM 156.574219 1724174141.8112
MEM 156.574219 1724174141.9120
MEM 156.574219 1724174142.0128
MEM 156.574219 1724174142.1136
MEM 156.574219 1724174142.2144
MEM 156.574219 1724174142.3152
MEM 156.574219 1724174142.4159
MEM 156.574219 1724174142.5168
MEM 156.574219 1724174142.6176
MEM 156.574219 1724174142.7185
MEM 156.574219 1724174142.8195
MEM 156.574219 1724174142.9202
MEM 156.574219 1724174143.0209
MEM 156.574219 1724174143.1217
MEM 156.574219 1724174143.2225
MEM 156.574219 1724174143.3233
MEM 156.574219 1724174143.4241
MEM 156.574219 1724174143.5249
MEM 156.574219 1724174143.6258
MEM 156.574219 1724174143.7267
MEM 156.574219 1724174143.8275
MEM 156.574219 1724174143.9283
MEM 156.574219 1724174144.0291
MEM 156.574219 1724174144.1299
MEM 156.574219 1724174144.2308
MEM 156.574219 1724174144.3316
MEM 156.574219 1724174144.4323
MEM 156.574219 1724174144.5331
MEM 156.574219 1724174144.6338
MEM 156.574219 1724174144.7346
MEM 156.574219 1724174144.8356
MEM 156.574219 1724174144.9364
MEM 156.574219 1724174145.0373
MEM 156.574219 1724174145.1380
MEM 156.574219 1724174145.2388
MEM 156.574219 1724174145.3395
MEM 156.574219 1724174145.4403
MEM 156.574219 1724174145.5411
MEM 156.574219 1724174145.6421
MEM 156.574219 1724174145.7432
MEM 156.574219 1724174145.8440
MEM 156.574219 1724174145.9448
MEM 156.574219 1724174146.0457
MEM 156.574219 1724174146.1465
MEM 156.574219 1724174146.2473
MEM 156.574219 1724174146.3482
MEM 156.574219 1724174146.4490
MEM 156.574219 1724174146.5497
MEM 156.574219 1724174146.6505
MEM 156.574219 1724174146.7514
MEM 156.574219 1724174146.8522
MEM 156.574219 1724174146.9530
MEM 156.574219 1724174147.0540
MEM 156.574219 1724174147.1550
MEM 156.574219 1724174147.2558
MEM 156.574219 1724174147.3567
MEM 156.574219 1724174147.4574
MEM 156.574219 1724174147.5582
MEM 156.574219 1724174147.6591
MEM 156.574219 1724174147.7600
MEM 156.574219 1724174147.8609
MEM 156.574219 1724174147.9617
MEM 156.574219 1724174148.0626
MEM 156.574219 1724174148.1634
MEM 156.574219 1724174148.2643
MEM 156.574219 1724174148.3651
MEM 156.574219 1724174148.4659
MEM 156.574219 1724174148.5669
MEM 156.574219 1724174148.6680
MEM 156.574219 1724174148.7688
MEM 156.574219 1724174148.8696
MEM 156.574219 1724174148.9703
MEM 156.574219 1724174149.0711
MEM 156.574219 1724174149.1719
MEM 156.574219 1724174149.2726
MEM 156.574219 1724174149.3734
MEM 156.574219 1724174149.4743
MEM 156.574219 1724174149.5753
MEM 156.574219 1724174149.6761
MEM 156.574219 1724174149.7771
MEM 156.574219 1724174149.8780
MEM 156.574219 1724174149.9788
MEM 156.574219 1724174150.0797
MEM 156.574219 1724174150.1805
MEM 156.574219 1724174150.2812
MEM 156.574219 1724174150.3820
MEM 156.574219 1724174150.4828
MEM 156.574219 1724174150.5835
MEM 156.574219 1724174150.6843
MEM 156.574219 1724174150.7851
MEM 156.574219 1724174150.8861
MEM 156.574219 1724174150.9871
MEM 156.574219 1724174151.0879
MEM 156.574219 1724174151.1887
MEM 156.574219 1724174151.2895
MEM 156.574219 1724174151.3903
MEM 156.574219 1724174151.4911
MEM 156.574219 1724174151.5919
MEM 156.574219 1724174151.6928
MEM 156.574219 1724174151.7937
MEM 156.574219 1724174151.8944
MEM 156.574219 1724174151.9952
MEM 156.574219 1724174152.0960
MEM 156.574219 1724174152.1968
MEM 156.574219 1724174152.2976
MEM 156.574219 1724174152.3983
MEM 156.574219 1724174152.4991
MEM 156.574219 1724174152.5999
MEM 156.574219 1724174152.7007
MEM 156.574219 1724174152.8014
MEM 156.574219 1724174152.9022
MEM 156.574219 1724174153.0033
MEM 156.574219 1724174153.1041
MEM 156.574219 1724174153.2048
MEM 156.574219 1724174153.3056
MEM 156.574219 1724174153.4063
MEM 156.574219 1724174153.5073
MEM 156.574219 1724174153.6081
MEM 156.574219 1724174153.7089
MEM 156.574219 1724174153.8099
MEM 156.574219 1724174153.9107
MEM 156.574219 1724174154.0115
MEM 156.574219 1724174154.1122
MEM 156.574219 1724174154.2130
MEM 156.574219 1724174154.3140
MEM 156.574219 1724174154.4150
MEM 156.574219 1724174154.5157
MEM 156.574219 1724174154.6165
MEM 156.574219 1724174154.7173
MEM 156.574219 1724174154.8182
MEM 156.574219 1724174154.9192
MEM 156.574219 1724174155.0199
MEM 156.574219 1724174155.1209
MEM 156.574219 1724174155.2216
MEM 156.574219 1724174155.3231
MEM 156.574219 1724174155.4239
MEM 156.574219 1724174155.5247
MEM 156.574219 1724174155.6255
MEM 156.574219 1724174155.7263
MEM 156.574219 1724174155.8273
MEM 156.574219 1724174155.9281
MEM 156.574219 1724174156.0289
MEM 156.574219 1724174156.1297
MEM 156.574219 1724174156.2305
MEM 156.574219 1724174156.3313
MEM 156.574219 1724174156.4321
MEM 156.574219 1724174156.5328
MEM 156.574219 1724174156.6336
MEM 156.574219 1724174156.7343
MEM 156.574219 1724174156.8353
MEM 156.574219 1724174156.9361
MEM 156.574219 1724174157.0368
MEM 156.574219 1724174157.1376
MEM 156.574219 1724174157.2384
MEM 156.574219 1724174157.3393
MEM 156.574219 1724174157.4401
MEM 156.574219 1724174157.5409
MEM 156.574219 1724174157.6418
MEM 156.574219 1724174157.7426
MEM 156.574219 1724174157.8435
MEM 156.574219 1724174157.9443
MEM 156.574219 1724174158.0453
MEM 156.574219 1724174158.1462
MEM 156.574219 1724174158.2469
MEM 156.574219 1724174158.3476
MEM 156.574219 1724174158.4484
MEM 156.574219 1724174158.5492
MEM 156.574219 1724174158.6501
MEM 156.574219 1724174158.7510
MEM 156.574219 1724174158.8518
MEM 156.574219 1724174158.9525
MEM 156.574219 1724174159.0533
MEM 156.574219 1724174159.1542
MEM 156.574219 1724174159.2551
MEM 156.574219 1724174159.3558
MEM 156.574219 1724174159.4566
MEM 156.574219 1724174159.5575
MEM 156.574219 1724174159.6583
MEM 156.574219 1724174159.7592
MEM 156.574219 1724174159.8600
MEM 156.574219 1724174159.9608
MEM 156.574219 1724174160.0616
MEM 156.574219 1724174160.1624
MEM 156.574219 1724174160.2632
MEM 156.574219 1724174160.3640
MEM 156.574219 1724174160.4648
MEM 156.574219 1724174160.5656
MEM 156.574219 1724174160.6664
MEM 156.574219 1724174160.7672
MEM 156.574219 1724174160.8680
MEM 156.574219 1724174160.9687
MEM 156.574219 1724174161.0695
MEM 156.574219 1724174161.1704
MEM 156.574219 1724174161.2712
MEM 156.574219 1724174161.3719
MEM 156.574219 1724174161.4727
MEM 156.574219 1724174161.5735
MEM 156.574219 1724174161.6744
MEM 156.574219 1724174161.7754
MEM 156.574219 1724174161.8763
MEM 156.574219 1724174161.9773
MEM 156.574219 1724174162.0781
MEM 156.574219 1724174162.1790
MEM 156.574219 1724174162.2797
MEM 156.574219 1724174162.3805
MEM 156.574219 1724174162.4814
MEM 156.574219 1724174162.5823
MEM 156.574219 1724174162.6833
MEM 156.574219 1724174162.7841
MEM 156.574219 1724174162.8849
MEM 156.574219 1724174162.9857
MEM 156.574219 1724174163.0867
MEM 156.574219 1724174163.1876
MEM 156.574219 1724174163.2886
MEM 156.574219 1724174163.3894
MEM 156.574219 1724174163.4902
MEM 156.574219 1724174163.5914
MEM 156.574219 1724174163.6922
MEM 156.574219 1724174163.7930
MEM 156.574219 1724174163.8938
MEM 156.574219 1724174163.9945
MEM 156.574219 1724174164.0954
MEM 156.574219 1724174164.1962
MEM 156.574219 1724174164.2969
MEM 156.574219 1724174164.3977
MEM 156.574219 1724174164.4984
MEM 156.574219 1724174164.5993
MEM 156.574219 1724174164.7000
MEM 156.574219 1724174164.8007
MEM 156.574219 1724174164.9015
MEM 156.574219 1724174165.0023
MEM 156.574219 1724174165.1031
MEM 156.574219 1724174165.2038
MEM 156.574219 1724174165.3047
MEM 156.574219 1724174165.4053
MEM 156.574219 1724174165.5063
MEM 156.574219 1724174165.6071
MEM 156.574219 1724174165.7078
MEM 156.574219 1724174165.8086
MEM 156.574219 1724174165.9095
MEM 156.574219 1724174166.0104
MEM 156.574219 1724174166.1113
MEM 156.574219 1724174166.2120
MEM 156.574219 1724174166.3128
MEM 156.574219 1724174166.4135
MEM 156.574219 1724174166.5143
MEM 156.574219 1724174166.6151
MEM 156.574219 1724174166.7160
MEM 156.574219 1724174166.8168
MEM 156.574219 1724174166.9176
MEM 156.574219 1724174167.0182
MEM 156.574219 1724174167.1192
MEM 156.574219 1724174167.2200
MEM 156.574219 1724174167.3208
MEM 156.574219 1724174167.4216
MEM 156.574219 1724174167.5223
MEM 156.574219 1724174167.6231
MEM 156.574219 1724174167.7240
MEM 156.574219 1724174167.8248
MEM 156.574219 1724174167.9255
MEM 156.574219 1724174168.0263
MEM 156.574219 1724174168.1275
MEM 156.574219 1724174168.2282
MEM 156.574219 1724174168.3290
MEM 156.574219 1724174168.4299
MEM 156.574219 1724174168.5306
MEM 156.574219 1724174168.6314
MEM 156.574219 1724174168.7321
MEM 156.574219 1724174168.8329
MEM 156.574219 1724174168.9337
MEM 156.574219 1724174169.0352
MEM 156.574219 1724174169.1360
MEM 156.574219 1724174169.2369
MEM 156.574219 1724174169.3376
MEM 156.574219 1724174169.4383
MEM 156.574219 1724174169.5395
MEM 156.574219 1724174169.6408
MEM 156.574219 1724174169.7415
MEM 156.574219 1724174169.8423
MEM 156.574219 1724174169.9432
MEM 156.574219 1724174170.0440
MEM 156.574219 1724174170.1450
MEM 156.574219 1724174170.2459
MEM 156.574219 1724174170.3466
MEM 156.574219 1724174170.4477
MEM 156.574219 1724174170.5486
MEM 156.574219 1724174170.6493
MEM 156.574219 1724174170.7501
MEM 156.574219 1724174170.8509
MEM 156.574219 1724174170.9518
MEM 156.574219 1724174171.0525
MEM 156.574219 1724174171.1533
MEM 156.574219 1724174171.2540
MEM 156.574219 1724174171.3548
MEM 156.574219 1724174171.4555
MEM 156.574219 1724174171.5563
MEM 156.574219 1724174171.6570
MEM 156.574219 1724174171.7580
MEM 156.574219 1724174171.8587
MEM 156.574219 1724174171.9595
MEM 156.574219 1724174172.0602
MEM 156.574219 1724174172.1610
MEM 156.574219 1724174172.2619
MEM 156.574219 1724174172.3626
MEM 156.574219 1724174172.4634
MEM 156.574219 1724174172.5643
MEM 156.574219 1724174172.6651
MEM 156.574219 1724174172.7707
MEM 156.574219 1724174172.8714
MEM 156.574219 1724174172.9722
MEM 156.574219 1724174173.0729
MEM 156.574219 1724174173.1737
MEM 156.574219 1724174173.2744
MEM 156.574219 1724174173.3753
MEM 156.574219 1724174173.4761
MEM 156.574219 1724174173.5769
MEM 156.574219 1724174173.6779
MEM 156.574219 1724174173.7788
MEM 156.574219 1724174173.8795
MEM 156.574219 1724174173.9809
MEM 156.574219 1724174174.0817
MEM 156.574219 1724174174.1826
MEM 156.574219 1724174174.2835
MEM 156.574219 1724174174.3843
MEM 156.574219 1724174174.4850
MEM 156.574219 1724174174.5858
MEM 156.574219 1724174174.6866
MEM 156.574219 1724174174.7875
MEM 156.574219 1724174174.8883
MEM 156.574219 1724174174.9891
MEM 156.574219 1724174175.0899
MEM 156.574219 1724174175.1907
MEM 156.574219 1724174175.2915
MEM 156.574219 1724174175.3923
MEM 156.574219 1724174175.4932
MEM 156.574219 1724174175.5943
MEM 156.574219 1724174175.6952
MEM 156.574219 1724174175.7960
MEM 156.574219 1724174175.8968
MEM 156.574219 1724174175.9976
MEM 156.574219 1724174176.0984
MEM 156.574219 1724174176.1992
MEM 156.574219 1724174176.3001
MEM 156.574219 1724174176.4009
MEM 156.574219 1724174176.5018
MEM 156.574219 1724174176.6026
MEM 156.574219 1724174176.7035
MEM 156.574219 1724174176.8044
MEM 156.574219 1724174176.9052
MEM 156.574219 1724174177.0061
MEM 156.574219 1724174177.1069
MEM 156.574219 1724174177.2077
MEM 156.574219 1724174177.3085
MEM 156.574219 1724174177.4101
MEM 156.574219 1724174177.5109
MEM 156.574219 1724174177.6117
MEM 156.574219 1724174177.7124
MEM 156.574219 1724174177.8132
MEM 156.574219 1724174177.9140
MEM 156.574219 1724174178.0148
MEM 156.574219 1724174178.1155
MEM 156.574219 1724174178.2163
MEM 156.574219 1724174178.3171
MEM 156.574219 1724174178.4178
MEM 156.574219 1724174178.5186
MEM 156.574219 1724174178.6194
MEM 156.574219 1724174178.7202
MEM 156.574219 1724174178.8210
MEM 156.574219 1724174178.9218
MEM 156.574219 1724174179.0226
MEM 156.574219 1724174179.1234
MEM 156.574219 1724174179.2244
MEM 156.574219 1724174179.3252
MEM 156.574219 1724174179.4267
MEM 156.574219 1724174179.5275
MEM 156.574219 1724174179.6283
MEM 156.574219 1724174179.7291
MEM 156.574219 1724174179.8299
MEM 156.574219 1724174179.9306
MEM 156.574219 1724174180.0314
MEM 156.574219 1724174180.1321
MEM 156.574219 1724174180.2329
MEM 156.574219 1724174180.3337
MEM 156.574219 1724174180.4344
MEM 156.574219 1724174180.5352
MEM 156.574219 1724174180.6359
MEM 156.574219 1724174180.7366
MEM 156.574219 1724174180.8374
MEM 156.574219 1724174180.9380
MEM 156.574219 1724174181.0387
MEM 156.574219 1724174181.1397
MEM 156.574219 1724174181.2405
MEM 156.574219 1724174181.3412
MEM 156.574219 1724174181.4420
MEM 156.574219 1724174181.5428
MEM 156.574219 1724174181.6435
MEM 156.574219 1724174181.7443
MEM 156.574219 1724174181.8449
MEM 156.574219 1724174181.9457
MEM 156.574219 1724174182.0464
MEM 156.574219 1724174182.1471
MEM 156.574219 1724174182.2479
MEM 156.574219 1724174182.3486
MEM 156.574219 1724174182.4494
MEM 156.574219 1724174182.5502
MEM 156.574219 1724174182.6510
MEM 156.574219 1724174182.7519
MEM 156.574219 1724174182.8526
MEM 156.574219 1724174182.9534
MEM 156.574219 1724174183.0542
MEM 156.574219 1724174183.1552
MEM 156.574219 1724174183.2561
MEM 156.574219 1724174183.3568
MEM 156.574219 1724174183.4575
